,X1 Real EU g,X1 0-Z:0-Z,X2 Real EU g,X2 0-Z:0-Z
4262,0.009957009469521733,-0.014665285999045163,0.009957009469521733,-0.01704979471278316
4263,0.009959345698867033,-0.014864343644088363,0.009959345698867033,-0.019635667631486164
4264,0.009961681928212333,-0.010552565888977844,0.009961681928212333,-0.009409834583350332
4265,0.009964018157557533,0.005091153996106222,0.009964018157557533,0.0011688417733867042
4266,0.009966354386902833,0.01450982562974566,0.009966354386902833,0.020936316993872373
4267,0.009968690616248032,0.013856174912296258,0.009968690616248032,0.015686761718794157
4268,0.009971026845593332,0.013240152515768955,0.009971026845593332,0.012509310271340843
4269,0.009973363074938632,-0.0027128171969253113,0.009973363074938632,0.0027605939596953098
4270,0.009975699304283834,-0.015044081148582465,0.009975699304283834,-0.009651224742081632
4271,0.009978035533629134,-0.014314652326333561,0.009978035533629134,-0.019296643341656167
4272,0.009980371762974434,-0.015002489213750863,0.009980371762974434,-0.01687441162466346
4273,0.009982707992319633,-0.006750811108165928,0.009982707992319633,-0.007638805056997626
4274,0.009985044221664933,0.009807729756285842,0.009985044221664933,0.00847082279424163
4275,0.009987380451010233,0.014425631038535761,0.009987380451010233,0.01990769880008907
4276,0.009989716680355433,0.01420700676570326,0.009989716680355433,0.009480345302446734
4277,0.009992052909700733,0.010808386201090545,0.009992052909700733,0.012902780107314646
4278,0.009994389139046033,-0.006408335667646127,0.009994389139046033,-0.0015517360005068055
4279,0.009996725368391232,-0.014777379477659263,0.009996725368391232,-0.009515345239245233
4280,0.009999061597736532,-0.014599709245544863,0.009999061597736532,-0.02046803475249157
4281,0.010001397827081832,-0.013364517095320558,0.010001397827081832,-0.011860912330890441
4282,0.010003734056427033,-0.001889336616297108,0.010003734056427033,-0.004275867012653415
4283,0.010006070285772333,0.012336968768770452,0.010006070285772333,0.013369249009173648
4284,0.010008406515117634,0.013980004403969959,0.010008406515117634,0.011323834428876939
4285,0.010010742744462833,0.01408335068213806,0.010010742744462833,0.006977299555435325
4286,0.010013078973808133,0.005606651402459723,0.010013078973808133,0.006177263662497922
4287,0.010015415203153433,-0.008755455291403036,0.010015415203153433,-0.0030617047113599104
4288,0.010017751432498632,-0.014250384804052661,0.010017751432498632,-0.01177856576437294
4289,0.010020087661843933,-0.013816336876619558,0.010020087661843933,-0.015582890520549253
4290,0.010022423891189233,-0.007913871059072732,0.010022423891189233,-0.006982128827425724
